,RoomCount,Floor,Size(m2),Age,District,Price(TL)
3286,4,1.0,110.0,13.0,Etimesgut,2233500
3287,4,3.0,125.0,13.0,Etimesgut,2925000
3288,2,0.0,55.0,20.0,Etimesgut,2325000
3289,4,2.0,145.0,13.0,Etimesgut,4275000
3290,4,-2.0,115.0,13.0,Etimesgut,1942500
3291,4,2.0,155.0,18.0,Etimesgut,4275000
3292,3,1.0,85.0,1.0,Etimesgut,2473500
3293,4,4.0,180.0,4.0,Etimesgut,4462500
3294,5,1.0,175.0,18.0,Etimesgut,4035000
3295,4,3.0,120.0,0.0,Etimesgut,4395000
3296,4,1.0,130.0,13.0,Etimesgut,3202500
3297,3,0.0,90.0,13.0,Etimesgut,1695000
3298,7,4.0,260.0,13.0,Etimesgut,3748500
3299,4,1.0,140.0,0.0,Etimesgut,5542500
3300,3,1.0,75.0,7.5,Etimesgut,2475000
3301,4,2.0,155.0,7.5,Etimesgut,3675000
3302,2,0.0,75.0,7.5,Etimesgut,3750000
3303,3,0.0,90.0,7.5,Etimesgut,4425000
3304,4,1.0,125.0,13.0,Etimesgut,2368500
3305,3,5.0,80.0,4.0,Etimesgut,4125000
3306,3,1.0,105.0,0.0,Etimesgut,4198500
3307,5,5.0,170.0,0.0,Etimesgut,6825000
3308,5,3.0,200.0,0.0,Etimesgut,10275000
3309,4,12.0,120.0,13.0,Etimesgut,5325000
3310,2,7.0,65.0,7.5,Etimesgut,2655000
3311,3,0.0,120.0,13.0,Etimesgut,2835000
3312,9,24.0,290.0,7.5,Etimesgut,11025000
3313,5,1.0,185.0,7.5,Etimesgut,4650000
3314,3,4.0,90.0,20.0,Etimesgut,2902500
3315,3,1.0,90.0,0.0,Etimesgut,3825000
3316,5,1.0,175.0,0.0,Etimesgut,7875000
3317,3,4.0,90.0,0.0,Etimesgut,4635000
3318,3,3.0,90.0,0.0,Etimesgut,4680000
3319,4,1.0,130.0,0.0,Etimesgut,4035000
3320,4,4.0,200.0,7.5,Etimesgut,4500000
3321,4,3.0,145.0,13.0,Etimesgut,2967000
3322,2,2.0,52.0,20.0,Etimesgut,2512500
3324,4,1.0,130.0,13.0,Etimesgut,3112500
3325,4,1.0,150.0,0.0,Etimesgut,4948500
3326,7,5.0,380.0,7.5,Etimesgut,7462500
3327,3,1.0,105.0,13.0,Etimesgut,2392500
3328,3,0.0,90.0,0.0,Etimesgut,4275000
3329,4,1.0,125.0,13.0,Etimesgut,3673500
3330,4,1.0,135.0,13.0,Etimesgut,3592500
3331,4,1.0,135.0,13.0,Etimesgut,3742500
3332,3,2.0,102.0,0.0,Etimesgut,4275000
3333,4,2.0,125.0,7.5,Etimesgut,3375000
3334,4,9.0,145.0,13.0,Etimesgut,5325000
3336,6,3.0,270.0,18.0,Etimesgut,3300000
3337,4,1.0,137.0,13.0,Etimesgut,2970000
3338,4,2.0,125.0,7.5,Etimesgut,3135000
3339,4,4.0,130.0,13.0,Etimesgut,3223500
3340,4,9.0,185.0,7.5,Etimesgut,6750000
3341,3,1.0,105.0,13.0,Etimesgut,2691000
3342,4,1.0,115.0,0.0,Etimesgut,3883500
3343,4,1.0,160.0,7.5,Etimesgut,5775000
3344,1,0.0,60.0,7.5,Etimesgut,1350000
3345,4,2.0,130.0,20.0,Etimesgut,3105000
3346,4,3.0,130.0,3.0,Etimesgut,4033500
3347,3,9.0,110.0,13.0,Etimesgut,2685000
3349,4,5.0,138.0,1.0,Etimesgut,5685000
3350,4,1.0,115.0,20.0,Etimesgut,3472500
3351,2,3.0,65.0,7.5,Etimesgut,3300000
3352,2,13.0,74.0,7.5,Etimesgut,3450000
3353,4,2.0,125.0,7.5,Etimesgut,3103500
3354,2,3.0,65.0,7.5,Etimesgut,2925000
3355,3,1.0,95.0,13.0,Etimesgut,2850000
3356,4,1.0,145.0,7.5,Etimesgut,3825000
3357,4,3.0,170.0,0.0,Etimesgut,4800000
3358,3,7.0,110.0,0.0,Etimesgut,4200000
3359,4,3.0,130.0,13.0,Etimesgut,2850000
3360,4,1.0,110.0,18.0,Etimesgut,2542500
3361,4,2.0,135.0,0.0,Etimesgut,5398500
3362,4,3.0,140.0,7.5,Etimesgut,3748500
3363,4,1.0,140.0,13.0,Etimesgut,3675000
3364,4,3.0,130.0,0.0,Etimesgut,4648500
3365,3,1.0,95.0,0.0,Etimesgut,4050000
3366,5,4.0,165.0,7.5,Etimesgut,5775000
3367,4,1.0,125.0,13.0,Etimesgut,3748500
3368,4,1.0,120.0,18.0,Etimesgut,3735000
3369,3,1.0,90.0,4.0,Etimesgut,2070000
3370,5,7.0,200.0,1.0,Etimesgut,6750000
3371,4,3.0,135.0,13.0,Etimesgut,2917500
3372,3,1.0,95.0,0.0,Etimesgut,4125000
3373,2,2.0,55.0,20.0,Etimesgut,2362500
3374,4,3.0,170.0,4.0,Etimesgut,8625000
3375,4,2.0,130.0,13.0,Etimesgut,3523500
3376,6,3.0,250.0,13.0,Etimesgut,3075000
3377,4,3.0,300.0,18.0,Etimesgut,3733500
3378,4,2.0,130.0,13.0,Etimesgut,2623500
3379,4,1.0,120.0,13.0,Etimesgut,3750000
3380,4,4.0,130.0,13.0,Etimesgut,4125000
3381,5,14.0,250.0,1.0,Etimesgut,9000000
3382,5,10.0,155.0,7.5,Etimesgut,7125000
3384,4,1.0,150.0,7.5,Etimesgut,2923500
3385,4,3.0,100.0,20.0,Etimesgut,2548500
3386,4,9.0,128.0,20.0,Etimesgut,3945000
3387,2,1.0,55.0,20.0,Etimesgut,2625000
3388,6,3.0,230.0,18.0,Etimesgut,3525000
3389,5,11.0,195.0,0.0,Etimesgut,8548500
3390,3,1.0,128.0,13.0,Etimesgut,3750000
3391,4,1.0,132.0,13.0,Etimesgut,3375000
3392,4,3.0,185.0,7.5,Etimesgut,7050000
3393,3,3.0,95.0,13.0,Etimesgut,2490000
3394,4,0.0,95.0,20.0,Etimesgut,2535000
3395,4,-1.0,135.0,13.0,Etimesgut,2655000
3396,4,9.0,147.0,18.0,Etimesgut,5625000
3397,4,2.0,140.0,7.5,Etimesgut,3748500
3398,4,1.0,105.0,18.0,Etimesgut,2550000
3399,3,6.0,94.0,13.0,Etimesgut,2535000
3400,4,2.0,115.0,13.0,Etimesgut,2699850
3401,3,1.0,100.0,18.0,Etimesgut,3487500
3402,3,8.0,96.0,13.0,Etimesgut,2325000
3403,3,6.0,96.0,13.0,Etimesgut,2250000
3404,4,1.0,120.0,18.0,Etimesgut,2698500
3405,4,2.0,120.0,13.0,Etimesgut,3150000
3406,6,4.0,290.0,13.0,Etimesgut,4200000
3407,3,3.0,110.0,13.0,Etimesgut,2775000
3408,4,3.0,170.0,7.5,Etimesgut,5698500
3409,5,2.0,175.0,0.0,Etimesgut,10050000
3410,5,1.0,175.0,0.0,Etimesgut,9150000
3411,3,1.0,100.0,13.0,Etimesgut,2548500
3412,4,2.0,130.0,13.0,Etimesgut,3225000
3413,4,1.0,140.0,13.0,Etimesgut,3073500
3414,4,6.0,137.0,13.0,Etimesgut,2850000
3415,8,3.0,320.0,7.5,Etimesgut,5700000
3416,4,3.0,120.0,0.0,Etimesgut,4650000
3417,7,3.0,350.0,18.0,Etimesgut,6300000
3418,4,3.0,159.0,13.0,Etimesgut,5400000
3419,4,-2.0,110.0,13.0,Etimesgut,2070000
3420,3,5.0,97.0,4.0,Etimesgut,3735000
3421,3,1.0,95.0,7.5,Etimesgut,2698500
3422,4,2.0,120.0,13.0,Etimesgut,3750000
3423,4,3.0,145.0,2.0,Etimesgut,4498500
3424,5,3.0,193.0,2.0,Etimesgut,6937500
3426,4,1.0,120.0,20.0,Etimesgut,3750000
3427,1,1.0,43.0,7.5,Etimesgut,2512500
3428,3,1.0,130.0,7.5,Etimesgut,2548500
3429,4,10.0,135.0,18.0,Etimesgut,5437500
3430,4,1.0,100.0,18.0,Etimesgut,2332500
3431,5,1.0,175.0,18.0,Etimesgut,5962500
3432,4,3.0,135.0,7.5,Etimesgut,3223500
3433,4,1.0,150.0,0.0,Etimesgut,4800000
3434,4,3.0,140.0,18.0,Etimesgut,3735000
3435,4,2.0,135.0,20.0,Etimesgut,3945000
3436,4,1.0,125.0,7.5,Etimesgut,2925000
3437,3,1.0,78.0,18.0,Etimesgut,2130000
3438,4,3.0,130.0,13.0,Etimesgut,4425000
3439,5,-1.0,150.0,13.0,Etimesgut,2085000
3440,4,12.0,140.0,18.0,Etimesgut,5325000
3441,4,3.0,130.0,0.0,Etimesgut,4650000
3442,4,2.0,125.0,13.0,Etimesgut,2850000
3443,4,1.0,105.0,13.0,Etimesgut,3150000
3444,5,14.0,210.0,0.0,Etimesgut,11475000
3445,4,-1.0,115.0,18.0,Etimesgut,2158500
3446,4,2.0,120.0,4.0,Etimesgut,3367500
3447,4,1.0,125.0,13.0,Etimesgut,1530000
3448,4,2.0,130.0,13.0,Etimesgut,3450000
3449,4,2.0,165.0,13.0,Etimesgut,6750000
3450,4,4.0,120.0,20.0,Etimesgut,2700000
3451,4,6.0,170.0,0.0,Etimesgut,7125000
3452,3,1.0,110.0,0.0,Etimesgut,4650000
3453,4,5.0,110.0,20.0,Etimesgut,3150000
3454,5,3.0,195.0,7.5,Etimesgut,3742500
3455,5,2.0,185.0,7.5,Etimesgut,6900000
3456,2,1.0,75.0,7.5,Etimesgut,1875000
3457,4,2.0,135.0,18.0,Etimesgut,3525000
3458,4,3.0,135.0,7.5,Etimesgut,3525000
3459,4,3.0,125.0,20.0,Etimesgut,3525000
3460,4,0.0,120.0,7.5,Etimesgut,4537500
3461,4,6.0,145.0,18.0,Etimesgut,4275000
3462,2,2.0,55.0,20.0,Etimesgut,2325000
3463,3,2.0,85.0,20.0,Etimesgut,2887500
3464,4,5.0,120.0,18.0,Etimesgut,5235000
3465,4,2.0,125.0,0.0,Etimesgut,5250000
3466,4,1.0,125.0,0.0,Etimesgut,5400000
3467,4,3.0,135.0,13.0,Etimesgut,3442500
3468,4,3.0,120.0,20.0,Etimesgut,2775000
3469,4,1.0,120.0,13.0,Etimesgut,2505000
3470,4,2.0,110.0,18.0,Etimesgut,2968500
3471,4,8.0,145.0,3.0,Etimesgut,5473500
3472,4,1.0,130.0,13.0,Etimesgut,3442500
3473,5,3.0,175.0,7.5,Etimesgut,3420000
3474,4,-1.0,110.0,13.0,Etimesgut,2173500
3475,4,1.0,150.0,7.5,Etimesgut,3525000
3476,4,5.0,150.0,4.0,Etimesgut,8325000
3477,4,2.0,160.0,13.0,Etimesgut,5092500
3478,4,5.0,125.0,18.0,Etimesgut,3150000
3479,4,1.0,130.0,7.5,Etimesgut,3442500
3480,5,2.0,210.0,0.0,Etimesgut,11400000
3481,4,-1.0,115.0,13.0,Etimesgut,2295000
3482,4,1.0,135.0,13.0,Etimesgut,3442500
3483,4,2.0,175.0,0.0,Etimesgut,5698500
3484,4,2.0,120.0,13.0,Etimesgut,2578500
3485,4,-1.0,100.0,18.0,Etimesgut,2173500
3486,4,-1.0,110.0,13.0,Etimesgut,2166000
3487,4,2.0,110.0,18.0,Etimesgut,2775000
3488,4,3.0,125.0,18.0,Etimesgut,2527500
3489,4,4.0,144.0,20.0,Etimesgut,5925000
3490,3,0.0,95.0,20.0,Etimesgut,3675000
3491,4,1.0,125.0,13.0,Etimesgut,2760000
3492,4,6.0,165.0,4.0,Etimesgut,5550000
3494,5,1.0,170.0,13.0,Etimesgut,4198500
3495,4,2.0,125.0,7.5,Etimesgut,3487500
3496,2,2.0,65.0,20.0,Etimesgut,2775000
3497,4,3.0,150.0,18.0,Etimesgut,4425000
3498,3,5.0,90.0,7.5,Etimesgut,4425000
3499,4,2.0,120.0,18.0,Etimesgut,3225000
3501,4,1.0,125.0,18.0,Etimesgut,2397000
3502,4,-1.0,130.0,13.0,Etimesgut,2173500
3503,4,3.0,130.0,18.0,Etimesgut,3450000
3504,5,8.0,185.0,1.0,Etimesgut,9525000
3506,3,1.0,100.0,0.0,Etimesgut,5625000
3507,3,9.0,93.0,3.0,Etimesgut,4725000
3508,4,1.0,130.0,18.0,Etimesgut,3525000
3509,4,3.0,120.0,18.0,Etimesgut,3570000
3510,4,2.0,130.0,7.5,Etimesgut,2922000
3511,3,1.0,110.0,7.5,Etimesgut,2692500
3512,4,2.0,130.0,7.5,Etimesgut,2947500
3514,5,1.0,150.0,0.0,Etimesgut,3075000
3515,4,1.0,130.0,18.0,Etimesgut,2985000
3516,3,1.0,115.0,13.0,Etimesgut,2698500
3517,4,1.0,125.0,13.0,Etimesgut,2970000
3518,5,3.0,160.0,7.5,Etimesgut,4320000
3519,2,1.0,65.0,13.0,Etimesgut,1650000
3520,4,4.0,165.0,7.5,Etimesgut,5962500
3521,4,4.0,135.0,13.0,Etimesgut,4125000
3522,4,4.0,155.0,0.0,Etimesgut,5775000
3523,6,4.0,350.0,7.5,Etimesgut,7425000
3524,4,3.0,120.0,18.0,Etimesgut,3750000
3525,4,1.0,140.0,13.0,Etimesgut,3975000
3526,4,4.0,140.0,20.0,Etimesgut,4260000
3527,4,1.0,135.0,13.0,Etimesgut,3300000
3528,5,3.0,200.0,20.0,Etimesgut,3103500
3529,3,3.0,100.0,7.5,Etimesgut,2520000
3530,4,-2.0,115.0,7.5,Etimesgut,1950000
3531,4,1.0,130.0,13.0,Etimesgut,3427500
3532,3,3.0,95.0,0.0,Etimesgut,4273500
3533,3,1.0,95.0,0.0,Etimesgut,3900000
3534,5,1.0,185.0,0.0,Etimesgut,7800000
3535,4,10.0,145.0,13.0,Etimesgut,5625000
3536,4,4.0,145.0,13.0,Etimesgut,4425000
3537,4,1.0,135.0,7.5,Etimesgut,2977500
3538,5,3.0,170.0,7.5,Etimesgut,4320000
3539,4,7.0,133.0,20.0,Etimesgut,4537500
3540,5,3.0,170.0,13.0,Etimesgut,4320000
3541,3,4.0,145.0,7.5,Etimesgut,2977500
3542,5,3.0,180.0,0.0,Etimesgut,8325000
3543,4,3.0,135.0,18.0,Etimesgut,3373500
3544,4,9.0,165.0,13.0,Etimesgut,4575000
3545,3,-1.0,85.0,13.0,Etimesgut,1725000
3546,4,4.0,145.0,13.0,Etimesgut,2535000
3547,3,0.0,130.0,7.5,Etimesgut,3900000
3548,5,3.0,190.0,7.5,Etimesgut,4650000
3549,4,1.0,145.0,20.0,Etimesgut,3202500
3550,4,3.0,120.0,7.5,Etimesgut,3375000
3551,5,3.0,150.0,7.5,Etimesgut,4318500
3552,4,7.0,140.0,18.0,Etimesgut,4425000
3553,4,3.0,120.0,0.0,Etimesgut,4348500
3554,5,3.0,200.0,7.5,Etimesgut,4320000
3555,4,3.0,155.0,7.5,Etimesgut,4650000
3556,4,3.0,130.0,7.5,Etimesgut,4192500
3559,4,7.0,120.0,20.0,Etimesgut,2850000
3560,5,3.0,210.0,13.0,Etimesgut,2917500
3561,4,3.0,130.0,7.5,Etimesgut,3247500
3562,4,5.0,118.0,7.5,Etimesgut,2850000
3563,3,1.0,86.0,13.0,Etimesgut,2325000
3564,3,6.0,90.0,4.0,Etimesgut,4455000
3565,4,1.0,110.0,20.0,Etimesgut,2325000
3566,4,1.0,100.0,13.0,Etimesgut,2098500
3567,4,1.0,125.0,0.0,Etimesgut,4725000
3568,7,4.0,330.0,13.0,Etimesgut,4275000
3569,4,3.0,110.0,18.0,Etimesgut,2625000
3570,4,1.0,120.0,13.0,Etimesgut,4215000
3571,3,2.0,119.0,0.0,Etimesgut,3900000
3572,3,6.0,75.0,18.0,Etimesgut,2775000
3573,4,1.0,145.0,13.0,Etimesgut,2764500
3574,3,10.0,96.0,13.0,Etimesgut,2325000
3575,4,1.0,135.0,0.0,Etimesgut,5100000
3576,4,4.0,160.0,13.0,Etimesgut,4200000
3577,5,3.0,290.0,13.0,Etimesgut,3300000
3578,3,0.0,90.0,13.0,Etimesgut,1972500
3579,3,-1.0,95.0,2.0,Etimesgut,2385000
3580,4,2.0,130.0,13.0,Etimesgut,2848500
3581,4,2.0,130.0,4.0,Etimesgut,3450000
3582,4,2.0,145.0,13.0,Etimesgut,2152500
3583,4,1.0,135.0,7.5,Etimesgut,5250000
3584,5,21.0,195.0,0.0,Etimesgut,9750000
3585,4,1.0,125.0,0.0,Etimesgut,4425000
3586,5,10.0,192.0,7.5,Etimesgut,3375000
3587,4,1.0,165.0,7.5,Etimesgut,5842500
3588,4,12.0,235.0,4.0,Etimesgut,8250000
3589,4,3.0,130.0,7.5,Etimesgut,3225000
3590,5,2.0,160.0,0.0,Etimesgut,9000000
3591,5,8.0,255.0,7.5,Etimesgut,9450000
3592,2,5.0,82.0,7.5,Etimesgut,3375000
3593,4,2.0,135.0,0.0,Etimesgut,5175000
3594,4,4.0,138.0,13.0,Etimesgut,4425000
3595,4,1.0,115.0,0.0,Etimesgut,4425000
3596,4,2.0,125.0,7.5,Etimesgut,4153500
3597,3,-1.0,70.0,0.0,Etimesgut,2400000
3598,5,5.0,167.0,1.0,Etimesgut,9750000
3599,5,4.0,260.0,18.0,Etimesgut,2998500
3600,4,1.0,135.0,13.0,Etimesgut,2685000
3601,3,-1.0,80.0,0.0,Etimesgut,3000000
3602,4,2.0,125.0,0.0,Etimesgut,5100000
3603,4,3.0,125.0,0.0,Etimesgut,5100000
3604,4,3.0,125.0,0.0,Etimesgut,4950000
3606,4,1.0,135.0,18.0,Etimesgut,3142500
3607,3,2.0,120.0,0.0,Etimesgut,4650000
3609,4,2.0,145.0,13.0,Etimesgut,3892500
3610,5,6.0,230.0,7.5,Etimesgut,9750000
3611,4,8.0,130.0,13.0,Etimesgut,5250000
3612,4,1.0,118.0,7.5,Etimesgut,2655000
3614,5,5.0,240.0,0.0,Etimesgut,5940000
3615,2,1.0,60.0,18.0,Etimesgut,2287500
3616,5,1.0,175.0,0.0,Etimesgut,6748500
3617,5,2.0,175.0,0.0,Etimesgut,6898500
3618,4,5.0,130.0,13.0,Etimesgut,5250000
3619,5,1.0,150.0,13.0,Etimesgut,2985000
3620,5,14.0,160.0,7.5,Etimesgut,5775000
3621,2,11.0,75.0,7.5,Etimesgut,2662500
3622,4,2.0,120.0,18.0,Etimesgut,3517500
3623,4,2.0,120.0,20.0,Etimesgut,2625000
3624,5,0.0,170.0,7.5,Etimesgut,6532500
3625,5,0.0,170.0,7.5,Etimesgut,6292500
3626,7,4.0,230.0,13.0,Etimesgut,4425000
3627,4,2.0,110.0,13.0,Etimesgut,2527500
3628,7,4.0,300.0,7.5,Etimesgut,5250000
3629,3,1.0,108.0,7.5,Etimesgut,2683500
3630,6,3.0,270.0,13.0,Etimesgut,2982000
3631,6,3.0,270.0,13.0,Etimesgut,3313500
3632,4,3.0,175.0,7.5,Etimesgut,5025000
3633,4,5.0,150.0,0.0,Etimesgut,6150000
3634,4,-1.0,90.0,13.0,Etimesgut,1612500
3635,6,3.0,240.0,13.0,Etimesgut,3150000
3636,6,3.0,280.0,13.0,Etimesgut,3298500
3637,5,3.0,240.0,7.5,Etimesgut,5250000
3638,3,7.0,103.0,0.0,Etimesgut,4875000
3639,4,1.0,120.0,13.0,Etimesgut,2248500
3640,9,4.0,180.0,0.0,Etimesgut,6675000
3641,4,4.0,135.0,4.0,Etimesgut,5235000
3642,4,1.0,120.0,7.5,Etimesgut,2685000
3643,4,8.0,140.0,7.5,Etimesgut,3000000
3644,4,4.0,150.0,13.0,Etimesgut,4275000
3645,4,3.0,165.0,4.0,Etimesgut,5400000
3646,7,3.0,300.0,18.0,Etimesgut,3750000
3647,5,1.0,160.0,4.0,Etimesgut,6450000
3648,4,8.0,125.0,13.0,Etimesgut,3675000
3649,4,8.0,165.0,4.0,Etimesgut,6750000
3650,4,1.0,110.0,20.0,Etimesgut,3150000
3651,4,4.0,137.0,7.5,Etimesgut,2985000
3652,3,1.0,110.0,13.0,Etimesgut,2848500
3653,5,1.0,210.0,0.0,Etimesgut,8400000
3654,4,6.0,180.0,0.0,Etimesgut,5323500
3655,3,-1.0,105.0,7.5,Etimesgut,2698500
3656,4,11.0,120.0,7.5,Etimesgut,3615000
3657,3,11.0,105.0,13.0,Etimesgut,2925000
3658,4,3.0,160.0,13.0,Etimesgut,2370000
3659,4,1.0,110.0,18.0,Etimesgut,2325000
3660,4,1.0,110.0,13.0,Etimesgut,2962500
3661,3,1.0,105.0,7.5,Etimesgut,2850000
3663,5,10.0,210.0,0.0,Etimesgut,8700000
3664,3,-1.0,100.0,7.5,Etimesgut,2698500
3665,4,2.0,125.0,13.0,Etimesgut,3208500
3666,6,3.0,220.0,13.0,Etimesgut,4800000
3667,5,3.0,229.0,13.0,Etimesgut,3973500
3668,4,3.0,125.0,13.0,Etimesgut,3675000
3669,3,1.0,105.0,13.0,Etimesgut,2698500
3670,4,3.0,120.0,18.0,Etimesgut,2850000
3671,3,1.0,105.0,7.5,Etimesgut,2697000
3672,4,1.0,120.0,13.0,Etimesgut,1575000
3674,3,3.0,95.0,7.5,Etimesgut,3300000
3675,4,2.0,115.0,4.0,Etimesgut,4648500
3676,4,2.0,110.0,18.0,Etimesgut,2887500
3677,4,1.0,130.0,0.0,Etimesgut,6075000
3678,4,2.0,130.0,0.0,Etimesgut,5175000
3679,4,1.0,130.0,0.0,Etimesgut,4875000
3680,5,3.0,165.0,0.0,Etimesgut,3900000
3681,4,3.0,140.0,7.5,Etimesgut,3975000
3682,6,3.0,230.0,18.0,Etimesgut,3825000
3683,4,1.0,140.0,18.0,Etimesgut,5385000
3684,4,2.0,135.0,7.5,Etimesgut,4350000
3685,3,-1.0,90.0,13.0,Etimesgut,1905000
3686,3,1.0,85.0,13.0,Etimesgut,1455000
3687,4,3.0,130.0,7.5,Etimesgut,3375000
3688,4,2.0,140.0,7.5,Etimesgut,3000000
3689,4,3.0,125.0,0.0,Etimesgut,5250000
3690,4,1.0,130.0,0.0,Etimesgut,4950000
3691,4,2.0,120.0,18.0,Etimesgut,3000000
3692,5,-1.0,145.0,18.0,Etimesgut,2400000
3693,7,3.0,240.0,13.0,Etimesgut,3900000
3694,5,1.0,150.0,13.0,Etimesgut,3375000
3695,5,1.0,150.0,0.0,Etimesgut,2962500
3696,4,1.0,120.0,7.5,Etimesgut,3075000
3697,4,-1.0,110.0,18.0,Etimesgut,1725000
3698,4,1.0,170.0,0.0,Etimesgut,5025000
3699,3,1.0,70.0,0.0,Etimesgut,3525000
3700,4,6.0,140.0,2.0,Etimesgut,5625000
3701,4,-1.0,110.0,13.0,Etimesgut,2812500
3702,5,15.0,190.0,2.0,Etimesgut,10095000
3703,4,1.0,130.0,13.0,Etimesgut,2473500
3704,5,3.0,175.0,0.0,Etimesgut,8323500
3705,3,2.0,120.0,0.0,Etimesgut,2233500
3706,3,1.0,100.0,4.0,Etimesgut,3150000
3707,7,3.0,300.0,7.5,Etimesgut,3748500
3708,4,1.0,145.0,0.0,Etimesgut,4425000
3709,4,1.0,125.0,7.5,Etimesgut,2475000
3710,7,4.0,300.0,7.5,Etimesgut,3750000
3712,3,3.0,110.0,3.0,Etimesgut,4425000
3713,3,9.0,82.0,18.0,Etimesgut,3450000
3714,3,1.0,105.0,13.0,Etimesgut,1975500
3715,3,1.0,105.0,13.0,Etimesgut,3337500
3716,4,3.0,110.0,0.0,Etimesgut,3900000
3717,4,2.0,135.0,13.0,Etimesgut,3375000
3718,4,2.0,115.0,7.5,Etimesgut,4395000
3719,4,2.0,135.0,20.0,Etimesgut,4200000
3720,3,2.0,95.0,0.0,Etimesgut,4425000
3721,2,0.0,80.0,7.5,Etimesgut,1387500
3722,5,4.0,220.0,7.5,Etimesgut,4275000
3723,2,2.0,65.0,18.0,Etimesgut,2085000
3724,4,1.0,125.0,18.0,Etimesgut,2475000
3726,4,-1.0,120.0,18.0,Etimesgut,2100000
3727,4,3.0,120.0,20.0,Etimesgut,2835000
3728,4,2.0,155.0,13.0,Etimesgut,3225000
3729,3,-2.0,95.0,18.0,Etimesgut,1423500
3730,4,7.0,145.0,18.0,Etimesgut,5398500
3731,3,4.0,110.0,2.0,Etimesgut,4762500
3732,5,3.0,185.0,0.0,Etimesgut,8025000
3733,4,4.0,125.0,20.0,Etimesgut,2962500
3734,5,0.0,165.0,7.5,Etimesgut,5458500
3735,3,1.0,100.0,20.0,Etimesgut,1950000
3736,3,9.0,80.0,0.0,Etimesgut,4125000
3737,3,1.0,93.0,0.0,Etimesgut,3750000
3738,4,1.0,130.0,0.0,Etimesgut,5595000
3739,5,1.0,190.0,4.0,Etimesgut,7125000
3740,4,2.0,115.0,13.0,Etimesgut,3375000
3741,4,1.0,120.0,20.0,Etimesgut,2323500
3742,4,1.0,125.0,20.0,Etimesgut,2737500
3743,5,7.0,194.0,7.5,Etimesgut,10125000
3744,3,3.0,105.0,20.0,Etimesgut,3127500
3745,3,1.0,95.0,13.0,Etimesgut,1873500
3746,4,2.0,135.0,0.0,Etimesgut,3900000
3747,4,4.0,120.0,20.0,Etimesgut,3480000
3748,4,3.0,130.0,3.0,Etimesgut,2775000
3749,4,2.0,125.0,0.0,Etimesgut,4425000
3750,4,9.0,140.0,18.0,Etimesgut,5385000
3751,4,1.0,100.0,7.5,Etimesgut,2977500
3752,3,1.0,100.0,13.0,Etimesgut,2242500
3753,4,3.0,150.0,0.0,Etimesgut,5175000
3754,4,1.0,150.0,7.5,Etimesgut,2100000
3755,7,3.0,260.0,7.5,Etimesgut,3750000
3756,3,1.0,100.0,13.0,Etimesgut,1948500
3757,3,1.0,100.0,13.0,Etimesgut,2623500
3758,4,2.0,125.0,13.0,Etimesgut,2788500
3759,4,1.0,130.0,0.0,Etimesgut,4123500
3760,4,3.0,125.0,13.0,Etimesgut,3148500
3761,4,7.0,145.0,18.0,Etimesgut,5475000
3762,4,3.0,125.0,20.0,Etimesgut,3853500
3763,4,5.0,120.0,20.0,Etimesgut,3088500
3764,4,2.0,110.0,20.0,Etimesgut,3337500
3765,4,1.0,115.0,20.0,Etimesgut,3450000
3766,4,-2.0,160.0,0.0,Etimesgut,5250000
3767,4,2.0,145.0,7.5,Etimesgut,2790000
3768,4,1.0,145.0,20.0,Etimesgut,3823500
3769,3,1.0,90.0,20.0,Etimesgut,3375000
3771,4,5.0,116.0,7.5,Etimesgut,2700000
3772,7,5.0,310.0,7.5,Etimesgut,5474999
3773,4,4.0,130.0,7.5,Etimesgut,2925000
3774,4,1.0,125.0,13.0,Etimesgut,2775000
3775,4,3.0,145.0,0.0,Etimesgut,6525000
3776,6,3.0,260.0,18.0,Etimesgut,3975000
3777,4,1.0,130.0,13.0,Etimesgut,2812500
3778,3,0.0,110.0,13.0,Etimesgut,2100000
3779,4,1.0,137.0,13.0,Etimesgut,3555000
3780,4,2.0,140.0,13.0,Etimesgut,2580000
3781,5,5.0,190.0,13.0,Etimesgut,5385000
3782,4,1.0,120.0,13.0,Etimesgut,3075000
3783,4,3.0,145.0,13.0,Etimesgut,2940000
3784,3,5.0,110.0,7.5,Etimesgut,2400000
3785,4,3.0,155.0,13.0,Etimesgut,2715000
3786,5,4.0,235.0,13.0,Etimesgut,5025000
3788,4,3.0,125.0,0.0,Etimesgut,4648500
3789,4,2.0,165.0,0.0,Etimesgut,7350000
3790,4,7.0,145.0,18.0,Etimesgut,5488500
3791,4,4.0,145.0,7.5,Etimesgut,4275000
3792,5,14.0,180.0,7.5,Etimesgut,7537500
3793,2,21.0,55.0,1.0,Etimesgut,3525000
3794,4,2.0,120.0,20.0,Etimesgut,3675000
3795,4,1.0,125.0,13.0,Etimesgut,2812500
3797,4,2.0,120.0,13.0,Etimesgut,2887500
3798,4,3.0,120.0,18.0,Etimesgut,3120000
3799,5,2.0,180.0,7.5,Etimesgut,7875000
3800,5,3.0,200.0,13.0,Etimesgut,3037500
3801,5,2.0,150.0,20.0,Etimesgut,2992500
3802,2,19.0,65.0,1.0,Etimesgut,3405000
3804,4,2.0,130.0,13.0,Etimesgut,3217500
3805,4,1.0,140.0,18.0,Etimesgut,2775000
