RoomCount,Floor,Size(m2),Age,District,Price(TL)
4,1.0,185.0,3.0,Altındağ,3570000
4,1.0,125.0,18.0,Altındağ,2512500
3,2.0,87.0,20.0,Altındağ,1138500
4,3.0,135.0,7.5,Altındağ,2625000
5,9.0,170.0,0.0,Altındağ,5400000
4,1.0,125.0,13.0,Altındağ,2475000
4,2.0,145.0,0.0,Altındağ,4035000
4,3.0,140.0,1.0,Altındağ,2850000
5,-1.0,180.0,3.0,Altındağ,5025000
4,3.0,125.0,13.0,Altındağ,2850000
4,2.0,135.0,13.0,Altındağ,2655000
4,-1.0,120.0,13.0,Altındağ,1950000
4,1.0,125.0,20.0,Altındağ,2700000
3,4.0,70.0,20.0,Altındağ,1425000
4,2.0,130.0,4.0,Altındağ,5625000
4,1.0,130.0,4.0,Altındağ,2323500
4,5.0,120.0,13.0,Altındağ,3255000
5,11.0,145.0,7.5,Altındağ,2265000
4,1.0,135.0,4.0,Altındağ,2805000
4,2.0,140.0,4.0,Altındağ,3600000
4,2.0,130.0,2.0,Altındağ,3150000
3,-1.0,120.0,1.0,Altındağ,2398500
3,1.0,110.0,13.0,Altındağ,2025000
4,4.0,110.0,18.0,Altındağ,3450000
4,4.0,110.0,20.0,Altındağ,2325000
4,4.0,150.0,0.0,Altındağ,3478500
4,2.0,120.0,13.0,Altındağ,2587500
4,3.0,115.0,0.0,Altındağ,2925000
4,5.0,105.0,0.0,Altındağ,3150000
4,4.0,115.0,0.0,Altındağ,3150000
4,9.0,175.0,3.0,Altındağ,4199999
4,2.0,115.0,0.0,Altındağ,3225000
4,0.0,115.0,0.0,Altındağ,2475000
4,0.0,125.0,2.0,Altındağ,2512500
4,0.0,169.0,4.0,Altındağ,3225000
4,2.0,130.0,1.0,Altındağ,3825000
4,1.0,93.0,20.0,Altındağ,1245000
3,2.0,100.0,18.0,Altındağ,1260000
4,1.0,115.0,13.0,Altındağ,2392500
4,1.0,145.0,2.0,Altındağ,3075000
4,0.0,120.0,1.0,Altındağ,2623500
4,0.0,120.0,4.0,Altındağ,2175000
3,2.0,87.0,20.0,Altındağ,1102500
4,9.0,165.0,4.0,Altındağ,4762500
4,12.0,100.0,7.5,Altındağ,2025000
4,2.0,145.0,4.0,Altındağ,3225000
4,4.0,130.0,0.0,Altındağ,3375000
8,3.0,270.0,20.0,Altındağ,6000000
5,11.0,165.0,0.0,Altındağ,3748500
4,3.0,135.0,13.0,Altındağ,2550000
4,3.0,135.0,13.0,Altındağ,2752500
4,6.0,140.0,4.0,Altındağ,2995500
4,1.0,140.0,4.0,Altındağ,2625000
4,1.0,130.0,0.0,Altındağ,3150000
4,2.0,130.0,13.0,Altındağ,2475000
4,1.0,130.0,7.5,Altındağ,1950000
3,0.0,70.0,20.0,Altındağ,1425000
3,0.0,100.0,13.0,Altındağ,2175000
6,3.0,200.0,7.5,Altındağ,3749850
5,4.0,170.0,0.0,Altındağ,3900000
4,9.0,175.0,0.0,Altındağ,3825000
4,3.0,145.0,2.0,Altındağ,3150000
4,3.0,130.0,7.5,Altındağ,2565000
5,-1.0,141.0,7.5,Altındağ,2475000
5,-2.0,171.0,7.5,Altındağ,3660000
4,4.0,116.0,7.5,Altındağ,2248500
4,12.0,135.0,13.0,Altındağ,3000000
4,2.0,140.0,4.0,Altındağ,3148500
4,3.0,190.0,7.5,Altındağ,3870000
4,-1.0,120.0,7.5,Altındağ,1725000
4,1.0,130.0,7.5,Altındağ,3037500
4,2.0,130.0,4.0,Altındağ,3600000
4,5.0,175.0,13.0,Altındağ,5475000
4,3.0,135.0,7.5,Altındağ,2550000
4,2.0,145.0,4.0,Altındağ,3150000
4,3.0,140.0,3.0,Altındağ,3450000
4,1.0,125.0,13.0,Altındağ,2692500
4,1.0,130.0,13.0,Altındağ,2280000
4,3.0,125.0,7.5,Altındağ,2325000
4,2.0,125.0,3.0,Altındağ,3150000
4,1.0,125.0,7.5,Altındağ,2398500
4,9.0,130.0,7.5,Altındağ,3270000
4,1.0,105.0,20.0,Altındağ,3075000
5,9.0,130.0,13.0,Altındağ,2235000
4,4.0,160.0,3.0,Altındağ,4500000
4,8.0,135.0,7.5,Altındağ,2677500
5,1.0,135.0,0.0,Altındağ,3427500
4,1.0,93.0,20.0,Altındağ,1258500
4,3.0,130.0,13.0,Altındağ,2325000
4,0.0,145.0,7.5,Altındağ,2293500
4,4.0,125.0,20.0,Altındağ,3375000
4,2.0,110.0,20.0,Altındağ,3937500
3,0.0,115.0,4.0,Altındağ,2700000
3,0.0,110.0,1.0,Altındağ,1950000
4,8.0,140.0,0.0,Altındağ,4125000
4,9.0,200.0,3.0,Altındağ,4050000
4,4.0,130.0,7.5,Altındağ,3975000
4,3.0,145.0,3.0,Altındağ,3450000
4,5.0,140.0,0.0,Altındağ,3448500
8,3.0,300.0,7.5,Altındağ,9000000
4,3.0,130.0,18.0,Altındağ,2715000
3,1.0,80.0,20.0,Altındağ,1102500
4,3.0,135.0,7.5,Altındağ,2700000
4,2.0,130.0,1.0,Altındağ,3375000
5,1.0,155.0,7.5,Altındağ,4500000
3,0.0,110.0,4.0,Altındağ,2175000
4,4.0,125.0,3.0,Altındağ,3450000
4,3.0,125.0,13.0,Altındağ,2250000
4,1.0,160.0,4.0,Altındağ,2998500
4,4.0,125.0,7.5,Altındağ,4650000
3,1.0,110.0,4.0,Altındağ,3060000
4,7.0,135.0,7.5,Altındağ,5400000
4,4.0,140.0,0.0,Altındağ,3225000
5,6.0,130.0,7.5,Altındağ,2250000
5,2.0,180.0,0.0,Altındağ,5250000
3,3.0,85.0,7.5,Altındağ,2385000
4,1.0,130.0,0.0,Altındağ,3667500
4,1.0,135.0,0.0,Altındağ,3150000
4,1.0,130.0,0.0,Altındağ,2325000
3,3.0,119.0,20.0,Altındağ,2310000
4,7.0,159.0,0.0,Altındağ,5955000
4,6.0,159.0,0.0,Altındağ,5025000
3,1.0,93.0,20.0,Altındağ,1183500
3,1.0,98.0,20.0,Altındağ,1065000
4,1.0,160.0,0.0,Altındağ,5175000
4,2.0,159.0,4.0,Altındağ,5025000
3,2.0,87.0,20.0,Altındağ,1102499
5,10.0,150.0,3.0,Altındağ,2325000
4,2.0,180.0,7.5,Altındağ,2902500
4,3.0,130.0,7.5,Altındağ,2542500
5,2.0,155.0,0.0,Altındağ,4050000
4,-1.0,140.0,7.5,Altındağ,3000000
4,1.0,105.0,18.0,Altındağ,2775000
4,1.0,140.0,13.0,Altındağ,2325000
4,3.0,140.0,0.0,Altındağ,4665000
4,3.0,115.0,13.0,Altındağ,2325000
4,1.0,120.0,13.0,Altındağ,1620000
4,8.0,153.0,4.0,Altındağ,4680000
4,1.0,130.0,0.0,Altındağ,2887500
4,0.0,130.0,13.0,Altındağ,3450000
4,0.0,120.0,7.5,Altındağ,1858500
4,1.0,145.0,0.0,Altındağ,3750000
3,-1.0,100.0,13.0,Altındağ,1408500
4,3.0,135.0,3.0,Altındağ,2518500
4,1.0,125.0,7.5,Altındağ,2175000
4,2.0,120.0,4.0,Altındağ,2662500
4,-1.0,120.0,13.0,Altındağ,1747500
4,4.0,135.0,4.0,Altındağ,3375000
4,1.0,120.0,7.5,Altındağ,1873500
3,8.0,85.0,7.5,Altındağ,2280000
4,4.0,140.0,13.0,Altındağ,2730000
3,-1.0,110.0,7.5,Altındağ,1650000
3,-1.0,125.0,13.0,Altındağ,1890000
4,4.0,155.0,2.0,Altındağ,3300000
4,3.0,150.0,3.0,Altındağ,3150000
4,2.0,125.0,13.0,Altındağ,2325000
4,3.0,166.0,3.0,Altındağ,4297500
4,1.0,125.0,13.0,Altındağ,2098500
4,2.0,170.0,7.5,Altındağ,4725000
4,3.0,125.0,13.0,Altındağ,2473500
4,0.0,120.0,7.5,Altındağ,2325000
4,9.0,140.0,0.0,Altındağ,3223500
4,1.0,155.0,3.0,Altındağ,2850000
4,8.0,135.0,4.0,Altındağ,3420000
4,2.0,130.0,7.5,Altındağ,2475000
4,8.0,150.0,7.5,Altındağ,4275000
4,9.0,145.0,7.5,Altındağ,3075000
4,7.0,180.0,0.0,Altındağ,3825000
4,2.0,135.0,4.0,Altındağ,2400000
3,1.0,270.0,0.0,Altındağ,1305000
5,11.0,195.0,1.0,Altındağ,5685000
4,1.0,140.0,3.0,Altındağ,2848500
4,0.0,130.0,7.5,Altındağ,3600000
5,4.0,180.0,7.5,Altındağ,2970000
4,5.0,155.0,2.0,Altındağ,3825000
3,-1.0,95.0,13.0,Altındağ,1425000
4,10.0,145.0,7.5,Altındağ,3600000
6,3.0,250.0,0.0,Altındağ,5100000
6,6.0,260.0,7.5,Altındağ,6435000
4,2.0,115.0,20.0,Altındağ,1492500
5,8.0,190.0,7.5,Altındağ,6900000
4,3.0,145.0,7.5,Altındağ,2370000
4,1.0,135.0,7.5,Altındağ,2398500
4,2.0,130.0,7.5,Altındağ,2518500
4,2.0,130.0,0.0,Altındağ,4350000
4,1.0,135.0,0.0,Altındağ,3262500
4,3.0,130.0,7.5,Altındağ,2325000
4,2.0,166.0,3.0,Altındağ,3646125
5,11.0,170.0,0.0,Altındağ,5925000
4,9.0,160.0,0.0,Altındağ,5700000
3,0.0,75.0,20.0,Altındağ,3150000
3,1.0,90.0,7.5,Altındağ,1950000
5,6.0,145.0,3.0,Altındağ,2550000
4,2.0,130.0,0.0,Altındağ,3225000
5,7.0,170.0,0.0,Altındağ,5250000
4,2.0,150.0,0.0,Altındağ,3375000
4,11.0,170.0,2.0,Altındağ,3899250
4,1.0,135.0,7.5,Altındağ,2998500
4,1.0,128.0,13.0,Altındağ,2325000
3,1.0,85.0,7.5,Altındağ,2325000
5,3.0,155.0,7.5,Altındağ,3375000
4,7.0,120.0,7.5,Altındağ,2475000
3,-1.0,90.0,20.0,Altındağ,1275000
4,1.0,125.0,13.0,Altındağ,1995000
4,2.0,140.0,0.0,Altındağ,2985000
4,4.0,165.0,13.0,Altındağ,5625000
4,2.0,147.0,7.5,Altındağ,3975000
4,1.0,125.0,20.0,Altındağ,1875000
5,3.0,160.0,3.0,Altındağ,6000000
4,0.0,135.0,0.0,Altındağ,2475000
4,3.0,135.0,3.0,Altındağ,3225000
4,1.0,130.0,0.0,Altındağ,2698500
5,2.0,178.0,2.0,Altındağ,4942500
7,19.0,300.0,1.0,Altındağ,9750000
4,1.0,145.0,7.5,Altındağ,3375000
4,9.0,135.0,7.5,Altındağ,3292500
3,-1.0,105.0,7.5,Altındağ,1650000
4,2.0,130.0,1.0,Altındağ,3600000
7,4.0,170.0,0.0,Altındağ,3750000
4,2.0,145.0,4.0,Altındağ,3103500
3,0.0,100.0,7.5,Altındağ,1950000
4,-1.0,135.0,7.5,Altındağ,2062500
4,2.0,145.0,7.5,Altındağ,3217500
4,2.0,135.0,0.0,Altındağ,3600000
4,6.0,115.0,0.0,Altındağ,3150000
4,1.0,115.0,0.0,Altındağ,2323500
4,1.0,135.0,1.0,Altındağ,3298500
4,5.0,145.0,0.0,Altındağ,2850000
4,2.0,135.0,0.0,Altındağ,2428500
4,3.0,125.0,7.5,Altındağ,2623500
4,2.0,120.0,3.0,Altındağ,2655000
4,0.0,120.0,7.5,Altındağ,1950000
4,1.0,135.0,7.5,Altındağ,2473500
3,1.0,90.0,18.0,Altındağ,3000000
4,7.0,120.0,7.5,Altındağ,3375000
4,3.0,130.0,7.5,Altındağ,2767500
4,4.0,130.0,7.5,Altındağ,2624250
4,6.0,130.0,0.0,Altındağ,3375000
5,7.0,145.0,0.0,Altındağ,3525000
4,1.0,105.0,0.0,Altındağ,2773500
4,1.0,135.0,0.0,Altındağ,2473500
3,7.0,110.0,4.0,Altındağ,2917500
4,1.0,115.0,7.5,Altındağ,2323500
4,2.0,115.0,7.5,Altındağ,2775000
5,6.0,130.0,0.0,Altındağ,4012500
3,2.0,90.0,20.0,Altındağ,1230000
4,-1.0,90.0,20.0,Altındağ,1800000
5,4.0,145.0,7.5,Altındağ,2842500
3,1.0,95.0,13.0,Altındağ,1633500
4,1.0,115.0,13.0,Altındağ,2097000
4,2.0,125.0,0.0,Altındağ,3300000
4,3.0,130.0,13.0,Altındağ,2700000
4,1.0,150.0,4.0,Altındağ,2550000
4,4.0,120.0,0.0,Altındağ,3150000
3,0.0,120.0,4.0,Altındağ,2100000
4,2.0,125.0,4.0,Altındağ,2377500
4,1.0,150.0,7.5,Altındağ,2445000
4,1.0,110.0,7.5,Altındağ,2473500
4,4.0,135.0,4.0,Altındağ,3262500
4,2.0,125.0,7.5,Altındağ,2023500
4,1.0,135.0,0.0,Altındağ,3825000
4,1.0,135.0,0.0,Altındağ,3525000
4,2.0,125.0,13.0,Altındağ,2625000
4,4.0,165.0,7.5,Altındağ,3000000
3,1.0,110.0,4.0,Altındağ,2925000
4,5.0,125.0,4.0,Altındağ,3898500
5,3.0,185.0,4.0,Altındağ,3000000
4,4.0,115.0,7.5,Altındağ,2925000
4,5.0,135.0,0.0,Altındağ,3727500
4,0.0,125.0,7.5,Altındağ,1948500
4,5.0,135.0,0.0,Altındağ,3600000
4,1.0,115.0,7.5,Altındağ,2302500
4,1.0,115.0,3.0,Altındağ,3450000
4,9.0,125.0,7.5,Altındağ,2580000
4,3.0,125.0,7.5,Altındağ,2998500
5,1.0,160.0,3.0,Altındağ,3975000
4,3.0,115.0,7.5,Altındağ,1948500
4,2.0,135.0,7.5,Altındağ,2757000
4,2.0,135.0,4.0,Altındağ,2848500
3,4.0,125.0,4.0,Altındağ,3750000
4,3.0,135.0,4.0,Altındağ,2662500
4,1.0,105.0,7.5,Altındağ,2248500
4,1.0,125.0,7.5,Altındağ,2302500
5,2.0,135.0,0.0,Altındağ,2925000
4,0.0,115.0,0.0,Altındağ,2775000
3,-2.0,75.0,0.0,Altındağ,2175000
5,-2.0,135.0,7.5,Altındağ,1875000
4,3.0,115.0,13.0,Altındağ,2008500
3,1.0,110.0,20.0,Altındağ,1365000
3,2.0,95.0,18.0,Altındağ,1087500
4,2.0,140.0,0.0,Altındağ,3375000
4,3.0,131.0,0.0,Altındağ,2685000
4,9.0,145.0,0.0,Altındağ,4485000
4,2.0,141.0,7.5,Altındağ,3787500
4,2.0,170.0,0.0,Altındağ,3420000
5,-2.0,150.0,7.5,Altındağ,2025000
4,1.0,130.0,0.0,Altındağ,3298500
4,3.0,130.0,7.5,Altındağ,2550000
4,4.0,120.0,0.0,Altındağ,2475000
4,0.0,130.0,0.0,Altındağ,3450000
4,4.0,140.0,0.0,Altındağ,3150000
4,1.0,125.0,4.0,Altındağ,2250000
4,12.0,135.0,4.0,Altındağ,3750000
4,1.0,145.0,3.0,Altındağ,3300000
6,4.0,260.0,7.5,Altındağ,4425000
4,2.0,130.0,7.5,Altındağ,3300000
4,3.0,135.0,13.0,Altındağ,2475000
4,1.0,130.0,13.0,Altındağ,2235000
3,4.0,85.0,2.0,Altındağ,4800000
4,5.0,140.0,0.0,Altındağ,3300000
3,5.0,80.0,20.0,Altındağ,1350000
4,2.0,135.0,18.0,Altındağ,2325000
4,2.0,110.0,20.0,Altındağ,1500000
5,1.0,178.0,3.0,Altındağ,3690900
3,7.0,100.0,20.0,Altındağ,2248500
7,3.0,300.0,18.0,Altındağ,4462500
4,3.0,130.0,13.0,Altındağ,1965000
4,1.0,130.0,20.0,Altındağ,2625000
4,0.0,140.0,2.0,Altındağ,2250000
3,2.0,95.0,20.0,Altındağ,1087500
4,3.0,140.0,13.0,Altındağ,2175000
4,13.0,155.0,0.0,Altındağ,3450000
4,4.0,115.0,13.0,Altındağ,1873500
4,1.0,120.0,20.0,Altındağ,1500000
4,3.0,120.0,20.0,Altındağ,1500000
4,2.0,120.0,13.0,Altındağ,2250000
3,1.0,60.0,0.0,Altındağ,4125000
4,3.0,140.0,4.0,Altındağ,2698500
4,7.0,145.0,0.0,Altındağ,4050000
4,2.0,145.0,0.0,Altındağ,3525000
3,4.0,100.0,20.0,Altındağ,4050000
4,8.0,165.0,4.0,Altındağ,4237500
4,1.0,120.0,7.5,Altındağ,3150000
4,3.0,145.0,13.0,Altındağ,2632500
4,1.0,130.0,7.5,Altındağ,2325000
4,3.0,125.0,7.5,Altındağ,2992500
4,3.0,130.0,0.0,Altındağ,4350000
7,10.0,360.0,7.5,Altındağ,7425000
5,4.0,150.0,3.0,Altındağ,2542500
5,3.0,180.0,7.5,Altındağ,2970000
4,4.0,140.0,7.5,Altındağ,3448500
4,1.0,120.0,0.0,Altındağ,3750000
3,1.0,95.0,7.5,Altındağ,1875000
4,3.0,105.0,20.0,Altındağ,3975000
4,1.0,135.0,0.0,Altındağ,3750000
4,1.0,135.0,4.0,Altındağ,3300000
4,5.0,145.0,7.5,Altındağ,2475000
7,3.0,265.0,4.0,Altındağ,4387500
4,4.0,180.0,4.0,Altındağ,3450000
4,2.0,135.0,0.0,Altındağ,5925000
3,1.0,100.0,20.0,Altındağ,1320000
4,8.0,170.0,4.0,Altındağ,4200000
5,3.0,175.0,7.5,Altındağ,3150000
3,4.0,85.0,13.0,Altındağ,2325000
4,1.0,130.0,0.0,Altındağ,2700000
3,2.0,100.0,18.0,Altındağ,1485000
4,1.0,135.0,3.0,Altındağ,2400000
3,1.0,90.0,1.0,Altındağ,1875000
4,6.0,150.0,0.0,Altındağ,3750000
4,4.0,145.0,0.0,Altındağ,3300000
4,6.0,160.0,3.0,Altındağ,3300000
4,3.0,130.0,3.0,Altındağ,3000000
4,1.0,130.0,7.5,Altındağ,4050000
4,11.0,125.0,3.0,Altındağ,4425000
4,8.0,185.0,4.0,Altındağ,6112500
4,3.0,110.0,20.0,Altındağ,3000000
4,-1.0,125.0,13.0,Altındağ,1650000
4,2.0,155.0,1.0,Altındağ,4725000
4,13.0,155.0,0.0,Altındağ,3000000
4,-1.0,135.0,7.5,Altındağ,1875000
4,6.0,145.0,4.0,Altındağ,4125000
4,-2.0,120.0,13.0,Altındağ,1980000
4,2.0,150.0,0.0,Altındağ,3450000
4,0.0,110.0,4.0,Altındağ,2100000
4,3.0,130.0,13.0,Altındağ,2400000
4,4.0,145.0,7.5,Altındağ,3150000
4,4.0,135.0,7.5,Altındağ,2625000
4,3.0,130.0,2.0,Altındağ,3375000
3,4.0,100.0,13.0,Altındağ,2385000
3,4.0,80.0,20.0,Altındağ,2250000
5,0.0,160.0,20.0,Altındağ,1350000
3,9.0,120.0,20.0,Altındağ,1500000
4,1.0,135.0,13.0,Altındağ,4950000
4,13.0,180.0,0.0,Altındağ,3975000
3,2.0,105.0,13.0,Altındağ,2250000
7,3.0,240.0,7.5,Altındağ,4575000
6,4.0,200.0,3.0,Altındağ,2700000
3,2.0,85.0,20.0,Altındağ,2250000
4,9.0,145.0,0.0,Altındağ,3750000
6,3.0,250.0,7.5,Altındağ,5625000
4,4.0,160.0,7.5,Altındağ,4500000
4,2.0,125.0,7.5,Altındağ,2130000
4,9.0,155.0,0.0,Altındağ,4200000
4,5.0,150.0,13.0,Altındağ,2625000
2,1.0,450.0,0.0,Ayaş,1123500
3,1.0,150.0,4.0,Bala,9525000
4,0.0,700.0,18.0,Bala,3600000
4,2.0,225.0,20.0,Bala,7125000
3,0.0,150.0,2.0,Beypazarı,1275000
3,5.0,145.0,4.0,Beypazarı,1492500
4,6.0,145.0,7.5,Beypazarı,2025000
4,1.0,145.0,7.5,Beypazarı,1710000
3,0.0,128.0,18.0,Çankaya,4050000
4,2.0,120.0,20.0,Çankaya,3300000
4,3.0,105.0,18.0,Çankaya,4447500
5,12.0,185.0,7.5,Çankaya,10875000
3,1.0,120.0,7.5,Çankaya,4200000
5,3.0,260.0,13.0,Çankaya,7500000
4,2.0,135.0,20.0,Çankaya,4492500
3,1.0,85.0,20.0,Çankaya,2242500
5,1.0,180.0,18.0,Çankaya,4042500
4,2.0,110.0,20.0,Çankaya,2325000
4,1.0,115.0,20.0,Çankaya,3300000
3,2.0,110.0,20.0,Çankaya,3375000
4,0.0,110.0,20.0,Çankaya,2325000
4,0.0,125.0,20.0,Çankaya,3975000
4,1.0,100.0,20.0,Çankaya,2077500
4,11.0,120.0,20.0,Çankaya,5250000
5,2.0,165.0,20.0,Çankaya,5775000
4,1.0,145.0,13.0,Çankaya,5317500
2,1.0,55.0,0.0,Çankaya,2775000
4,3.0,130.0,20.0,Çankaya,6150000
4,1.0,160.0,20.0,Çankaya,6375000
4,1.0,120.0,20.0,Çankaya,5325000
3,1.0,130.0,1.0,Çankaya,6937500
3,3.0,115.0,20.0,Çankaya,4050000
4,0.0,135.0,20.0,Çankaya,5400000
3,1.0,80.0,20.0,Çankaya,2400000
1,1.0,55.0,4.0,Çankaya,3150000
4,1.0,125.0,20.0,Çankaya,5775000
5,7.0,210.0,0.0,Çankaya,8325000
5,11.0,210.0,0.0,Çankaya,8325000
4,1.0,135.0,13.0,Çankaya,3975000
4,1.0,110.0,20.0,Çankaya,5775000
4,1.0,110.0,4.0,Çankaya,4950000
4,1.0,110.0,2.0,Çankaya,3360000
4,2.0,130.0,20.0,Çankaya,4275000
3,3.0,110.0,20.0,Çankaya,4050000
4,1.0,135.0,20.0,Çankaya,4125000
4,2.0,120.0,20.0,Çankaya,5625000
5,3.0,175.0,13.0,Çankaya,9450000
6,5.0,250.0,13.0,Çankaya,4725000
4,14.0,135.0,13.0,Çankaya,6750000
5,1.0,180.0,7.5,Çankaya,9375000
4,1.0,114.0,4.0,Çankaya,4125000
4,12.0,120.0,3.0,Çankaya,7387500
3,1.0,75.0,20.0,Çankaya,2250000
4,2.0,125.0,18.0,Çankaya,3975000
3,1.0,110.0,20.0,Çankaya,2775000
4,11.0,127.0,3.0,Çankaya,11475000
3,-1.0,95.0,1.0,Çankaya,3150000
5,6.0,240.0,1.0,Çankaya,10125000
4,3.0,130.0,20.0,Çankaya,4875000
4,3.0,150.0,7.5,Çankaya,6375000
4,1.0,130.0,13.0,Çankaya,4050000
3,13.0,105.0,20.0,Çankaya,5475000
5,1.0,160.0,13.0,Çankaya,4875000
4,1.0,115.0,20.0,Çankaya,3525000
5,3.0,180.0,13.0,Çankaya,9450000
3,4.0,150.0,20.0,Çankaya,4950000
4,1.0,125.0,20.0,Çankaya,4725000
4,2.0,125.0,20.0,Çankaya,5775000
4,1.0,110.0,20.0,Çankaya,3750000
2,22.0,74.0,7.5,Çankaya,5625000
3,1.0,105.0,20.0,Çankaya,7425000
6,3.0,275.0,7.5,Çankaya,9750000
4,1.0,130.0,20.0,Çankaya,4725000
4,-2.0,115.0,20.0,Çankaya,2625000
3,1.0,110.0,20.0,Çankaya,3900000
4,2.0,120.0,20.0,Çankaya,4462500
4,2.0,140.0,13.0,Çankaya,4875000
4,2.0,140.0,20.0,Çankaya,5488500
4,1.0,130.0,20.0,Çankaya,4200000
4,3.0,122.0,18.0,Çankaya,4552500
4,2.0,110.0,20.0,Çankaya,6525000
4,4.0,120.0,20.0,Çankaya,3675000
4,2.0,125.0,20.0,Çankaya,3750000
4,1.0,125.0,20.0,Çankaya,4275000
4,2.0,135.0,20.0,Çankaya,5775000
2,-1.0,68.0,0.0,Çankaya,4275000
4,1.0,110.0,0.0,Çankaya,7350000
3,4.0,110.0,20.0,Çankaya,5625000
5,3.0,160.0,2.0,Çankaya,12225000
3,1.0,85.0,0.0,Çankaya,9375000
4,1.0,130.0,20.0,Çankaya,4650000
4,2.0,120.0,20.0,Çankaya,7500000
4,3.0,115.0,20.0,Çankaya,4335000
4,3.0,110.0,20.0,Çankaya,6150000
4,3.0,145.0,18.0,Çankaya,6840000
5,1.0,200.0,20.0,Çankaya,5955000
4,-1.0,145.0,18.0,Çankaya,4275000
4,1.0,120.0,13.0,Çankaya,4575000
4,4.0,130.0,20.0,Çankaya,4875000
5,3.0,170.0,18.0,Çankaya,9450000
4,6.0,130.0,7.5,Çankaya,4950000
5,3.0,150.0,0.0,Çankaya,8400000
2,-1.0,70.0,0.0,Çankaya,4275000
5,4.0,165.0,0.0,Çankaya,10425000
4,2.0,137.0,20.0,Çankaya,4687500
3,1.0,110.0,0.0,Çankaya,2325000
5,1.0,170.0,13.0,Çankaya,10275000
4,2.0,135.0,20.0,Çankaya,5385000
4,2.0,130.0,13.0,Çankaya,6000000
5,1.0,160.0,18.0,Çankaya,4695000
4,0.0,115.0,0.0,Çankaya,5325000
4,1.0,130.0,20.0,Çankaya,5833500
3,1.0,80.0,20.0,Çankaya,2550000
6,15.0,368.0,7.5,Çankaya,13125000
4,10.0,230.0,7.5,Çankaya,11025000
6,9.0,218.0,4.0,Çankaya,10875000
4,4.0,124.0,0.0,Çankaya,9375000
4,7.0,158.0,7.5,Çankaya,8700000
4,1.0,130.0,18.0,Çankaya,5400000
3,1.0,250.0,20.0,Çankaya,12375000
4,1.0,150.0,20.0,Çankaya,5475000
5,1.0,195.0,20.0,Çankaya,7800000
4,1.0,155.0,20.0,Çankaya,7125000
6,1.0,218.0,4.0,Çankaya,9450000
4,-1.0,198.0,7.5,Çankaya,5175000
4,0.0,140.0,20.0,Çankaya,5475000
3,2.0,65.0,0.0,Çankaya,7125000
4,-1.0,130.0,13.0,Çankaya,3750000
4,1.0,125.0,20.0,Çankaya,2850000
6,3.0,320.0,7.5,Çankaya,9600000
4,3.0,95.0,0.0,Çankaya,7500000
2,0.0,55.0,0.0,Çankaya,2400000
4,1.0,125.0,20.0,Çankaya,4425000
3,1.0,125.0,18.0,Çankaya,4875000
4,4.0,135.0,20.0,Çankaya,5467500
4,1.0,135.0,18.0,Çankaya,6375000
4,4.0,150.0,20.0,Çankaya,4500000
3,0.0,95.0,20.0,Çankaya,2880000
3,1.0,100.0,20.0,Çankaya,3750000
3,1.0,105.0,20.0,Çankaya,2925000
5,3.0,225.0,18.0,Çankaya,6112500
4,2.0,120.0,20.0,Çankaya,3525000
4,4.0,150.0,20.0,Çankaya,5995500
5,1.0,165.0,13.0,Çankaya,4800000
4,1.0,140.0,20.0,Çankaya,4875000
4,1.0,110.0,13.0,Çankaya,4200000
4,2.0,110.0,20.0,Çankaya,2400000
4,1.0,160.0,7.5,Çankaya,8025000
3,2.0,110.0,13.0,Çankaya,2925000
4,1.0,110.0,20.0,Çankaya,2475000
4,3.0,120.0,20.0,Çankaya,3675000
4,2.0,175.0,13.0,Çankaya,8775000
4,-1.0,130.0,13.0,Çankaya,2835000
5,5.0,195.0,7.5,Çankaya,11625000
7,3.0,240.0,4.0,Çankaya,10500000
4,1.0,120.0,20.0,Çankaya,5175000
4,4.0,120.0,20.0,Çankaya,4500000
4,2.0,130.0,20.0,Çankaya,5775000
5,4.0,165.0,18.0,Çankaya,7875000
4,1.0,120.0,20.0,Çankaya,3885000
5,3.0,250.0,7.5,Çankaya,7500000
3,3.0,80.0,20.0,Çankaya,3750000
4,1.0,130.0,20.0,Çankaya,3885000
3,1.0,130.0,4.0,Çankaya,4950000
4,2.0,140.0,18.0,Çankaya,5025000
3,0.0,100.0,20.0,Çankaya,2467500
5,2.0,150.0,20.0,Çankaya,4950000
4,2.0,90.0,20.0,Çankaya,4350000
4,1.0,120.0,0.0,Çankaya,9900000
2,-1.0,60.0,0.0,Çankaya,4275000
4,12.0,130.0,7.5,Çankaya,7500000
3,3.0,140.0,3.0,Çankaya,7125000
4,8.0,120.0,3.0,Çankaya,10275000
5,3.0,150.0,0.0,Çankaya,8850000
4,4.0,110.0,20.0,Çankaya,5250000
4,1.0,135.0,20.0,Çankaya,4950000
4,4.0,100.0,20.0,Çankaya,2925000
3,1.0,80.0,4.0,Çankaya,5625000
2,1.0,80.0,7.5,Çankaya,3900000
4,4.0,170.0,18.0,Çankaya,6375000
4,2.0,139.0,3.0,Çankaya,10425000
3,20.0,95.0,7.5,Çankaya,5625000
4,6.0,150.0,18.0,Çankaya,9750000
5,4.0,180.0,0.0,Çankaya,12375000
5,1.0,230.0,20.0,Çankaya,12000000
5,5.0,210.0,0.0,Çankaya,12300000
